filename,NOSE_x,NOSE_yNOSE_score,LEFT_EYE_x,LEFT_EYE_yLEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_yRIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_yLEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_yRIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_yLEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_yRIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_yLEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_yRIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_yLEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_yRIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_yLEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_yRIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_yLEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_yRIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_yLEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_yRIGHT_ANKLE_score,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,pose_no,pose_name
"hip/tf.Tensor(
[[[234 240 236]
  [234 240 236]
  [234 240 236]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[234 240 236]
  [234 240 236]
  [234 240 236]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[234 240 236]
  [234 240 236]
  [234 240 236]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[189 200 196]
  [189 200 196]
  [189 200 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[189 200 196]
  [189 200 196]
  [189 200 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[189 200 196]
  [189 200 196]
  [189 200 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",309.0,358.0,0.68040586,321.0,343.0,0.6357553,290.0,347.0,0.7782649,344.0,354.0,0.71118844,279.0,366.0,0.54601663,395.0,423.0,0.82016647,262.0,441.0,0.72074693,503.0,524.0,0.81057215,194.0,540.0,0.73810565,415.0,588.0,0.57472914,208.0,553.0,0.42645094,370.0,655.0,0.80916584,281.0,656.0,0.8104723,375.0,868.0,0.7334861,274.0,862.0,0.86243033,385.0,1071.0,0.8004927,270.0,1042.0,0.8647609,0,hip
"hip/tf.Tensor(
[[[234 240 236]
  [234 240 236]
  [234 240 236]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[234 240 236]
  [234 240 236]
  [234 240 236]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[234 240 236]
  [234 240 236]
  [234 240 236]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[189 200 196]
  [189 200 196]
  [189 200 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[189 200 196]
  [189 200 196]
  [189 200 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[189 200 196]
  [189 200 196]
  [189 200 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",309.0,358.0,0.67426646,321.0,343.0,0.63603145,290.0,347.0,0.7822453,344.0,354.0,0.71345246,279.0,366.0,0.5470244,395.0,423.0,0.8201157,262.0,440.0,0.7165475,503.0,525.0,0.80966526,194.0,540.0,0.7361752,415.0,588.0,0.5745212,208.0,553.0,0.426591,370.0,655.0,0.80699396,281.0,656.0,0.8101878,375.0,868.0,0.73569727,274.0,862.0,0.86099786,385.0,1071.0,0.7998265,270.0,1042.0,0.86526144,0,hip
"hip/tf.Tensor(
[[[234 240 236]
  [234 240 236]
  [234 240 236]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[234 240 236]
  [234 240 236]
  [234 240 236]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[234 240 236]
  [234 240 236]
  [234 240 236]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[189 200 196]
  [189 200 196]
  [189 200 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[189 200 196]
  [189 200 196]
  [189 200 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[189 200 196]
  [189 200 196]
  [189 200 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",309.0,358.0,0.6772725,320.0,343.0,0.6300191,290.0,347.0,0.78056085,344.0,354.0,0.7146187,279.0,366.0,0.5495305,395.0,423.0,0.8242427,262.0,440.0,0.7196102,503.0,525.0,0.80798715,194.0,540.0,0.73524034,415.0,588.0,0.5740801,208.0,553.0,0.42402846,370.0,655.0,0.8059937,281.0,656.0,0.81080085,375.0,869.0,0.73504615,274.0,862.0,0.8608836,385.0,1072.0,0.8030159,270.0,1042.0,0.86614263,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [191 197 195]
  [191 197 195]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[192 198 196]
  [191 197 195]
  [191 197 195]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[192 198 196]
  [191 197 195]
  [191 197 195]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",309.0,359.0,0.6702105,320.0,344.0,0.64098024,290.0,348.0,0.78713614,344.0,354.0,0.71255493,279.0,366.0,0.55530345,395.0,423.0,0.8265768,262.0,441.0,0.7253446,503.0,525.0,0.8124041,193.0,540.0,0.73859096,415.0,588.0,0.57013893,208.0,553.0,0.420821,370.0,656.0,0.80313283,281.0,657.0,0.81035376,375.0,869.0,0.73644596,274.0,863.0,0.85514176,385.0,1072.0,0.80562294,270.0,1043.0,0.86318535,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [191 197 195]
  [191 197 195]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[192 198 196]
  [191 197 195]
  [191 197 195]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[192 198 196]
  [191 197 195]
  [191 197 195]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",309.0,359.0,0.67173326,320.0,344.0,0.6365602,289.0,348.0,0.7830449,344.0,354.0,0.70899475,279.0,366.0,0.5556618,395.0,423.0,0.8275529,262.0,441.0,0.72438765,502.0,525.0,0.81976247,193.0,540.0,0.729548,415.0,588.0,0.5726172,208.0,553.0,0.4198638,370.0,655.0,0.8077846,281.0,656.0,0.8100271,374.0,868.0,0.73467785,274.0,863.0,0.85905045,385.0,1071.0,0.80414987,270.0,1043.0,0.86343545,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",308.0,359.0,0.66978925,320.0,344.0,0.63719326,289.0,348.0,0.7887018,344.0,354.0,0.7057454,279.0,367.0,0.5678637,396.0,424.0,0.8271345,262.0,441.0,0.7238742,503.0,525.0,0.81575674,193.0,540.0,0.73281145,414.0,587.0,0.5632727,208.0,553.0,0.40882194,370.0,655.0,0.80769026,281.0,656.0,0.8109273,374.0,868.0,0.7341116,274.0,862.0,0.86212534,385.0,1071.0,0.8061061,270.0,1043.0,0.8635971,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",308.0,359.0,0.6758165,319.0,344.0,0.6292858,289.0,348.0,0.79248685,344.0,354.0,0.7023564,279.0,367.0,0.5726665,396.0,424.0,0.83183086,262.0,441.0,0.72594076,502.0,525.0,0.819634,194.0,542.0,0.75165844,415.0,588.0,0.5670295,208.0,553.0,0.4060809,370.0,654.0,0.8112613,280.0,655.0,0.80778456,374.0,868.0,0.73056114,274.0,862.0,0.8656428,385.0,1071.0,0.806083,270.0,1043.0,0.863152,0,hip
"hip/tf.Tensor(
[[[235 242 235]
  [235 242 235]
  [235 242 235]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[235 242 235]
  [235 242 235]
  [235 242 235]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[236 242 238]
  [236 242 238]
  [236 242 238]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",306.0,359.0,0.66147554,318.0,344.0,0.61757624,288.0,349.0,0.8024152,343.0,354.0,0.6918497,279.0,367.0,0.56781256,395.0,424.0,0.83465546,262.0,441.0,0.73622733,502.0,525.0,0.82136154,193.0,542.0,0.759643,415.0,588.0,0.5648829,201.0,552.0,0.4895428,370.0,655.0,0.81023574,280.0,656.0,0.8080353,374.0,868.0,0.7302352,274.0,862.0,0.86823916,385.0,1071.0,0.80261534,270.0,1043.0,0.86234015,0,hip
"hip/tf.Tensor(
[[[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[187 197 196]
  [187 197 196]
  [187 197 198]
  ...
  [158 151 141]
  [167 158 149]
  [173 163 154]]

 [[187 197 196]
  [187 197 196]
  [187 197 198]
  ...
  [159 152 144]
  [159 150 141]
  [162 153 144]]

 [[187 197 196]
  [187 197 196]
  [187 197 198]
  ...
  [164 157 149]
  [156 147 138]
  [156 147 138]]], shape=(1280, 720, 3), dtype=uint8)",361.0,337.0,0.6260176,368.0,316.0,0.55428255,341.0,315.0,0.5196007,359.0,325.0,0.5408642,300.0,325.0,0.59226304,408.0,429.0,0.8502611,237.0,411.0,0.8266523,450.0,541.0,0.46833175,137.0,511.0,0.7561158,396.0,591.0,0.5136374,238.0,586.0,0.6784165,374.0,656.0,0.8470448,286.0,648.0,0.84639364,364.0,870.0,0.60566723,270.0,885.0,0.778033,369.0,1062.0,0.77876616,253.0,1119.0,0.8537468,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",306.0,359.0,0.66299295,318.0,344.0,0.6039568,287.0,349.0,0.7944889,343.0,354.0,0.69170797,278.0,368.0,0.5624093,395.0,424.0,0.835264,262.0,441.0,0.73650056,502.0,525.0,0.82305795,193.0,542.0,0.7616804,415.0,587.0,0.56624544,208.0,553.0,0.40151098,369.0,654.0,0.8143191,281.0,655.0,0.80967325,374.0,868.0,0.72581416,274.0,862.0,0.867549,385.0,1072.0,0.80182326,270.0,1043.0,0.86056006,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",305.0,360.0,0.6500138,318.0,344.0,0.5964097,286.0,350.0,0.7881092,343.0,354.0,0.6941358,278.0,368.0,0.55999684,395.0,424.0,0.8328861,262.0,441.0,0.73324895,503.0,525.0,0.8224799,193.0,542.0,0.76670754,415.0,586.0,0.55524254,208.0,554.0,0.39869958,369.0,654.0,0.8150066,280.0,655.0,0.80783916,374.0,868.0,0.72057277,274.0,862.0,0.8723883,385.0,1072.0,0.8001756,270.0,1043.0,0.8585155,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",306.0,360.0,0.6579968,318.0,344.0,0.5847696,287.0,349.0,0.78676283,343.0,353.0,0.69771814,278.0,368.0,0.5591487,396.0,424.0,0.827042,262.0,441.0,0.7322885,502.0,525.0,0.82355726,194.0,542.0,0.7563536,414.0,586.0,0.5630161,208.0,554.0,0.39774203,369.0,653.0,0.8195863,280.0,654.0,0.8099517,374.0,868.0,0.72081757,274.0,861.0,0.8770865,385.0,1072.0,0.80403036,270.0,1043.0,0.8569218,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",304.0,359.0,0.50225997,318.0,344.0,0.58590174,287.0,350.0,0.78904885,343.0,354.0,0.6933527,278.0,368.0,0.5570272,395.0,424.0,0.83805215,262.0,441.0,0.74035615,502.0,525.0,0.8281922,193.0,543.0,0.7607931,414.0,586.0,0.55567193,201.0,553.0,0.47279334,369.0,653.0,0.818946,281.0,654.0,0.8164309,374.0,868.0,0.71760654,274.0,861.0,0.879701,385.0,1072.0,0.8092021,270.0,1043.0,0.8556161,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",305.0,360.0,0.6433223,317.0,344.0,0.5794071,286.0,350.0,0.7768407,343.0,354.0,0.6926662,278.0,368.0,0.55629647,395.0,424.0,0.8352024,261.0,441.0,0.7453984,502.0,526.0,0.83015513,193.0,543.0,0.7608478,414.0,586.0,0.55611694,201.0,553.0,0.47727564,369.0,654.0,0.8161949,280.0,655.0,0.8125091,373.0,868.0,0.7184642,274.0,861.0,0.8787586,385.0,1072.0,0.8083699,270.0,1043.0,0.85430235,0,hip
"hip/tf.Tensor(
[[[235 242 235]
  [235 242 235]
  [235 242 235]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[235 242 235]
  [235 242 235]
  [235 242 235]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[236 242 238]
  [236 242 238]
  [236 242 238]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",304.0,359.0,0.48588452,317.0,344.0,0.57166344,286.0,350.0,0.7708826,342.0,353.0,0.6823716,279.0,366.0,0.69474846,395.0,424.0,0.83545816,261.0,441.0,0.7477286,502.0,526.0,0.83075863,192.0,543.0,0.767301,414.0,585.0,0.55341583,222.0,565.0,0.2406718,369.0,655.0,0.81243414,280.0,655.0,0.8116752,374.0,868.0,0.7246089,274.0,861.0,0.87961185,385.0,1072.0,0.807584,270.0,1043.0,0.85373354,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",303.0,359.0,0.47594845,317.0,344.0,0.56315684,285.0,350.0,0.7664474,342.0,353.0,0.6750024,279.0,366.0,0.6991519,395.0,424.0,0.831621,261.0,442.0,0.7464435,502.0,525.0,0.82706934,192.0,543.0,0.7630276,414.0,584.0,0.5530769,222.0,565.0,0.24367157,369.0,655.0,0.8137026,280.0,655.0,0.8083425,374.0,868.0,0.73196495,274.0,861.0,0.8814986,385.0,1072.0,0.80513036,270.0,1043.0,0.8522561,0,hip
"hip/tf.Tensor(
[[[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[237 243 241]
  [237 243 241]
  [237 243 241]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",302.0,360.0,0.47765195,316.0,344.0,0.5411311,285.0,350.0,0.75477374,342.0,353.0,0.68443406,279.0,367.0,0.7013337,395.0,424.0,0.8303214,261.0,441.0,0.7447759,502.0,525.0,0.81800824,192.0,542.0,0.7806717,414.0,584.0,0.55060947,221.0,566.0,0.23740597,369.0,655.0,0.8123273,280.0,655.0,0.80554557,374.0,869.0,0.73457307,274.0,861.0,0.8764404,385.0,1072.0,0.8047688,270.0,1043.0,0.8526303,0,hip
"hip/tf.Tensor(
[[[235 241 237]
  [235 241 237]
  [235 241 237]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[235 241 237]
  [235 241 237]
  [235 241 237]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[236 242 238]
  [236 242 238]
  [236 242 238]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",303.0,359.0,0.4726242,316.0,344.0,0.53832567,285.0,350.0,0.75569844,341.0,353.0,0.6820061,279.0,367.0,0.70444477,395.0,423.0,0.8273321,261.0,441.0,0.74048805,502.0,525.0,0.8144743,192.0,542.0,0.78674495,414.0,584.0,0.5565549,221.0,566.0,0.23604392,369.0,655.0,0.8098619,280.0,656.0,0.8069468,374.0,869.0,0.7355201,274.0,861.0,0.87528366,385.0,1072.0,0.80407256,270.0,1043.0,0.8542815,0,hip
"hip/tf.Tensor(
[[[235 241 237]
  [235 241 237]
  [235 241 237]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[235 241 237]
  [235 241 237]
  [235 241 237]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 [[236 243 236]
  [236 243 236]
  [236 243 236]
  ...
  [252 254 240]
  [252 254 240]
  [252 254 240]]

 ...

 [[192 198 196]
  [192 198 196]
  [192 198 196]
  ...
  [156 150 138]
  [162 156 142]
  [169 163 149]]

 [[191 197 195]
  [192 198 196]
  [192 198 196]
  ...
  [158 152 140]
  [158 152 140]
  [161 155 143]]

 [[191 197 195]
  [191 197 195]
  [192 198 196]
  ...
  [164 158 146]
  [157 151 139]
  [156 150 138]]], shape=(1280, 720, 3), dtype=uint8)",304.0,360.0,0.6249094,316.0,344.0,0.5231811,285.0,350.0,0.7533259,341.0,352.0,0.6759461,279.0,367.0,0.70329165,395.0,423.0,0.8246136,261.0,440.0,0.74458826,502.0,524.0,0.8102304,192.0,542.0,0.7910005,414.0,584.0,0.5624178,199.0,552.0,0.46543905,369.0,655.0,0.81065917,280.0,656.0,0.80493253,374.0,869.0,0.7363952,274.0,861.0,0.8761903,385.0,1072.0,0.803938,270.0,1043.0,0.85318327,0,hip
"hip/tf.Tensor(
[[[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[187 197 196]
  [187 197 196]
  [187 197 198]
  ...
  [158 151 141]
  [167 158 149]
  [173 163 154]]

 [[187 197 196]
  [187 197 196]
  [187 197 198]
  ...
  [159 152 144]
  [159 150 141]
  [162 153 144]]

 [[187 197 196]
  [187 197 196]
  [187 197 198]
  ...
  [164 157 149]
  [156 147 138]
  [156 147 138]]], shape=(1280, 720, 3), dtype=uint8)",361.0,336.0,0.6328275,368.0,316.0,0.54865396,341.0,315.0,0.5261069,359.0,325.0,0.5373637,300.0,325.0,0.59061277,408.0,429.0,0.84955895,237.0,411.0,0.82635176,444.0,545.0,0.3389959,137.0,511.0,0.75441444,396.0,591.0,0.5101438,238.0,586.0,0.67378116,374.0,656.0,0.848507,286.0,648.0,0.8457913,364.0,870.0,0.5992956,270.0,885.0,0.78470325,369.0,1062.0,0.78012943,253.0,1119.0,0.8556806,0,hip
